"Position";"Team";"Points";"Games";"Victories";"Ties";"Losses";"Goals scored";"Goals conceded";"Goal difference";"Performance";"Year";"Round";"Champion";"Champ";"N_round";"First_place";"TP";"TN"
"4";"Vitória";"17";"9";"5";"2";"2";"12";"6";"6";"63.0";2008;9;"São Paulo";0;38;0;0;0
"5";"Palmeiras";"17";"9";"5";"2";"2";"14";"9";"5";"63.0";2008;9;"São Paulo";0;38;0;0;0
"6";"Náutico";"14";"9";"4";"2";"3";"10";"10";"0";"51.9";2008;9;"São Paulo";0;38;0;0;0
"7";"São Paulo";"14";"9";"3";"5";"1";"14";"8";"6";"51.9";2008;9;"São Paulo";1;38;0;0;0
"8";"Athletico-PR";"12";"9";"3";"3";"3";"10";"8";"2";"44.4";2008;9;"São Paulo";0;38;0;0;0
"9";"Portuguesa";"12";"9";"3";"3";"3";"13";"14";"-1";"44.4";2008;9;"São Paulo";0;38;0;0;0
"10";"Figueirense";"12";"9";"3";"3";"3";"13";"21";"-8";"44.4";2008;9;"São Paulo";0;38;0;0;0
"11";"Internacional";"11";"9";"3";"2";"4";"12";"12";"0";"40.7";2008;9;"São Paulo";0;38;0;0;0
"12";"Vasco";"11";"9";"3";"2";"4";"12";"12";"0";"40.7";2008;9;"São Paulo";0;38;0;0;0
"13";"Botafogo";"11";"9";"3";"2";"4";"8";"9";"-1";"40.7";2008;9;"São Paulo";0;38;0;0;0
"14";"Sport";"11";"9";"3";"2";"4";"8";"10";"-2";"40.7";2008;9;"São Paulo";0;38;0;0;0
"15";"Atlético-MG";"11";"9";"2";"5";"2";"12";"13";"-1";"40.7";2008;9;"São Paulo";0;38;0;0;0
"16";"Coritiba";"10";"9";"2";"4";"3";"9";"11";"-2";"37.0";2008;9;"São Paulo";0;38;0;0;0
"17";"Goiás";"9";"9";"2";"3";"4";"8";"15";"-7";"33.3";2008;9;"São Paulo";0;38;0;0;0
"18";"Santos";"6";"9";"1";"3";"5";"6";"14";"-8";"22.2";2008;9;"São Paulo";0;38;0;0;0
"19";"Ipatinga";"6";"9";"1";"3";"5";"9";"18";"-9";"22.2";2008;9;"São Paulo";0;38;0;0;0
"20";"Fluminense";"3";"9";"0";"3";"6";"4";"11";"-7";"11.1";2008;9;"São Paulo";0;38;0;0;0
"1";"Flamengo";"23";"10";"7";"2";"1";"22";"9";"13";"76.7";2008;10;"São Paulo";0;38;1;0;0
"2";"Vitória";"20";"10";"6";"2";"2";"17";"8";"9";"66.7";2008;10;"São Paulo";0;38;0;0;0
"3";"Cruzeiro";"18";"10";"5";"3";"2";"17";"10";"7";"60.0";2008;10;"São Paulo";0;38;0;0;0
"4";"Grêmio";"18";"10";"5";"3";"2";"14";"7";"7";"60.0";2008;10;"São Paulo";0;38;0;0;0
"5";"Palmeiras";"18";"10";"5";"3";"2";"15";"10";"5";"60.0";2008;10;"São Paulo";0;38;0;0;0
"6";"Náutico";"17";"10";"5";"2";"3";"12";"11";"1";"56.7";2008;10;"São Paulo";0;38;0;0;0
"7";"Vasco";"14";"10";"4";"2";"4";"16";"12";"4";"46.7";2008;10;"São Paulo";0;38;0;0;0
"8";"Internacional";"14";"10";"4";"2";"4";"13";"12";"1";"46.7";2008;10;"São Paulo";0;38;0;0;0
"9";"São Paulo";"14";"10";"3";"5";"2";"15";"10";"5";"46.7";2008;10;"São Paulo";1;38;0;0;0
"10";"Coritiba";"13";"10";"3";"4";"3";"13";"11";"2";"43.3";2008;10;"São Paulo";0;38;0;0;0
"11";"Figueirense";"13";"10";"3";"4";"3";"14";"22";"-8";"43.3";2008;10;"São Paulo";0;38;0;0;0
"12";"Athletico-PR";"12";"10";"3";"3";"4";"10";"11";"-1";"40.0";2008;10;"São Paulo";0;38;0;0;0
"13";"Portuguesa";"12";"10";"3";"3";"4";"13";"18";"-5";"40.0";2008;10;"São Paulo";0;38;0;0;0
"14";"Atlético-MG";"12";"10";"2";"6";"2";"13";"14";"-1";"40.0";2008;10;"São Paulo";0;38;0;0;0
"15";"Botafogo";"11";"10";"3";"2";"5";"10";"14";"-4";"36.7";2008;10;"São Paulo";0;38;0;0;0
"16";"Sport";"11";"10";"3";"2";"5";"8";"14";"-6";"36.7";2008;10;"São Paulo";0;38;0;0;0
"17";"Goiás";"9";"10";"2";"3";"5";"8";"16";"-8";"30.0";2008;10;"São Paulo";0;38;0;0;0
"18";"Santos";"7";"10";"1";"4";"5";"7";"15";"-8";"23.3";2008;10;"São Paulo";0;38;0;0;0
"19";"Ipatinga";"7";"10";"1";"4";"5";"11";"20";"-9";"23.3";2008;10;"São Paulo";0;38;0;0;0
"20";"Fluminense";"6";"10";"1";"3";"6";"7";"11";"-4";"20.0";2008;10;"São Paulo";0;38;0;0;0
"1";"Flamengo";"26";"11";"8";"2";"1";"25";"10";"15";"78.8";2008;11;"São Paulo";0;38;1;0;0
"2";"Cruzeiro";"21";"11";"6";"3";"2";"19";"11";"8";"63.6";2008;11;"São Paulo";0;38;0;0;0
"3";"Grêmio";"21";"11";"6";"3";"2";"16";"8";"8";"63.6";2008;11;"São Paulo";0;38;0;0;0
"4";"Vitória";"20";"11";"6";"2";"3";"18";"10";"8";"60.6";2008;11;"São Paulo";0;38;0;0;0
"5";"Palmeiras";"18";"11";"5";"3";"3";"16";"12";"4";"54.5";2008;11;"São Paulo";0;38;0;0;0
"6";"Náutico";"17";"11";"5";"2";"4";"12";"13";"-1";"51.5";2008;11;"São Paulo";0;38;0;0;0
"7";"São Paulo";"17";"11";"4";"5";"2";"17";"11";"6";"51.5";2008;11;"São Paulo";1;38;0;0;0
"8";"Figueirense";"16";"11";"4";"4";"3";"15";"22";"-7";"48.5";2008;11;"São Paulo";0;38;0;0;0
"9";"Internacional";"15";"11";"4";"3";"4";"14";"13";"1";"45.5";2008;11;"São Paulo";0;38;0;0;0
"10";"Vasco";"14";"11";"4";"2";"5";"17";"15";"2";"42.4";2008;11;"São Paulo";0;38;0;0;0
"11";"Sport";"14";"11";"4";"2";"5";"10";"14";"-4";"42.4";2008;11;"São Paulo";0;38;0;0;0
"12";"Coritiba";"14";"11";"3";"5";"3";"15";"13";"2";"42.4";2008;11;"São Paulo";0;38;0;0;0
"13";"Athletico-PR";"13";"11";"3";"4";"4";"11";"12";"-1";"39.4";2008;11;"São Paulo";0;38;0;0;0
"14";"Botafogo";"12";"11";"3";"3";"5";"12";"16";"-4";"36.4";2008;11;"São Paulo";0;38;0;0;0
"15";"Portuguesa";"12";"11";"3";"3";"5";"14";"20";"-6";"36.4";2008;11;"São Paulo";0;38;0;0;0
"16";"Atlético-MG";"12";"11";"2";"6";"3";"14";"16";"-2";"36.4";2008;11;"São Paulo";0;38;0;0;0
"17";"Goiás";"10";"11";"2";"4";"5";"10";"18";"-8";"30.3";2008;11;"São Paulo";0;38;0;0;0
"18";"Fluminense";"9";"11";"2";"3";"6";"9";"12";"-3";"27.3";2008;11;"São Paulo";0;38;0;0;0
"19";"Santos";"8";"11";"1";"5";"5";"9";"17";"-8";"24.2";2008;11;"São Paulo";0;38;0;0;0
"20";"Ipatinga";"7";"11";"1";"4";"6";"11";"21";"-10";"21.2";2008;11;"São Paulo";0;38;0;0;0
"1";"Flamengo";"26";"12";"8";"2";"2";"25";"11";"14";"72.2";2008;12;"São Paulo";0;38;1;0;0
"2";"Cruzeiro";"24";"12";"7";"3";"2";"20";"11";"9";"66.7";2008;12;"São Paulo";0;38;0;0;0
"3";"Grêmio";"22";"12";"6";"4";"2";"18";"10";"8";"61.1";2008;12;"São Paulo";0;38;0;0;0
"4";"Palmeiras";"21";"12";"6";"3";"3";"19";"13";"6";"58.3";2008;12;"São Paulo";0;38;0;0;0
"5";"Vitória";"20";"12";"6";"2";"4";"19";"13";"6";"55.6";2008;12;"São Paulo";0;38;0;0;0
"6";"São Paulo";"20";"12";"5";"5";"2";"20";"12";"8";"55.6";2008;12;"São Paulo";1;38;0;0;0
"7";"Figueirense";"19";"12";"5";"4";"3";"18";"22";"-4";"52.8";2008;12;"São Paulo";0;38;0;0;0
"8";"Internacional";"18";"12";"5";"3";"4";"15";"13";"2";"50.0";2008;12;"São Paulo";0;38;0;0;0
"9";"Náutico";"17";"12";"5";"2";"5";"14";"16";"-2";"47.2";2008;12;"São Paulo";0;38;0;0;0
"10";"Coritiba";"17";"12";"4";"5";"3";"16";"13";"3";"47.2";2008;12;"São Paulo";0;38;0;0;0
"11";"Vasco";"15";"12";"4";"3";"5";"18";"16";"2";"41.7";2008;12;"São Paulo";0;38;0;0;0
"12";"Botafogo";"15";"12";"4";"3";"5";"16";"16";"0";"41.7";2008;12;"São Paulo";0;38;0;0;0
"13";"Sport";"15";"12";"4";"3";"5";"12";"16";"-4";"41.7";2008;12;"São Paulo";0;38;0;0;0
"14";"Portuguesa";"15";"12";"4";"3";"5";"17";"22";"-5";"41.7";2008;12;"São Paulo";0;38;0;0;0
"15";"Athletico-PR";"13";"12";"3";"4";"5";"11";"13";"-2";"36.1";2008;12;"São Paulo";0;38;0;0;0
"16";"Atlético-MG";"12";"12";"2";"6";"4";"14";"17";"-3";"33.3";2008;12;"São Paulo";0;38;0;0;0
"17";"Goiás";"11";"12";"2";"5";"5";"11";"19";"-8";"30.6";2008;12;"São Paulo";0;38;0;0;0
"18";"Fluminense";"9";"12";"2";"3";"7";"10";"15";"-5";"25.0";2008;12;"São Paulo";0;38;0;0;0
"19";"Santos";"8";"12";"1";"5";"6";"9";"20";"-11";"22.2";2008;12;"São Paulo";0;38;0;0;0
"20";"Ipatinga";"7";"12";"1";"4";"7";"11";"25";"-14";"19.4";2008;12;"São Paulo";0;38;0;0;0
"1";"Flamengo";"26";"13";"8";"2";"3";"25";"12";"13";"66.7";2008;13;"São Paulo";0;38;1;0;0
"2";"Grêmio";"25";"13";"7";"4";"2";"19";"10";"9";"64.1";2008;13;"São Paulo";0;38;0;0;0
"3";"Cruzeiro";"24";"13";"7";"3";"3";"20";"12";"8";"61.5";2008;13;"São Paulo";0;38;0;0;0
"4";"Vitória";"23";"13";"7";"2";"4";"20";"13";"7";"59.0";2008;13;"São Paulo";0;38;0;0;0
"5";"São Paulo";"23";"13";"6";"5";"2";"22";"13";"9";"59.0";2008;13;"São Paulo";1;38;0;0;0
"6";"Palmeiras";"21";"13";"6";"3";"4";"21";"16";"5";"53.8";2008;13;"São Paulo";0;38;0;0;0
"7";"Internacional";"19";"13";"5";"4";"4";"16";"14";"2";"48.7";2008;13;"São Paulo";0;38;0;0;0
"8";"Figueirense";"19";"13";"5";"4";"4";"18";"23";"-5";"48.7";2008;13;"São Paulo";0;38;0;0;0
"9";"Náutico";"18";"13";"5";"3";"5";"15";"17";"-2";"46.2";2008;13;"São Paulo";0;38;0;0;0
"10";"Coritiba";"17";"13";"4";"5";"4";"18";"16";"2";"43.6";2008;13;"São Paulo";0;38;0;0;0
"11";"Athletico-PR";"16";"13";"4";"4";"5";"14";"14";"0";"41.0";2008;13;"São Paulo";0;38;0;0;0
"12";"Vasco";"15";"13";"4";"3";"6";"19";"19";"0";"38.5";2008;13;"São Paulo";0;38;0;0;0
"13";"Botafogo";"15";"13";"4";"3";"6";"17";"18";"-1";"38.5";2008;13;"São Paulo";0;38;0;0;0
"14";"Sport";"15";"13";"4";"3";"6";"12";"17";"-5";"38.5";2008;13;"São Paulo";0;38;0;0;0
"15";"Portuguesa";"15";"13";"4";"3";"6";"18";"26";"-8";"38.5";2008;13;"São Paulo";0;38;0;0;0
"16";"Atlético-MG";"15";"13";"3";"6";"4";"17";"19";"-2";"38.5";2008;13;"São Paulo";0;38;0;0;0
"17";"Goiás";"14";"13";"3";"5";"5";"14";"21";"-7";"35.9";2008;13;"São Paulo";0;38;0;0;0
"18";"Fluminense";"12";"13";"3";"3";"7";"11";"15";"-4";"30.8";2008;13;"São Paulo";0;38;0;0;0
"19";"Santos";"11";"13";"2";"5";"6";"10";"20";"-10";"28.2";2008;13;"São Paulo";0;38;0;0;0
"20";"Ipatinga";"10";"13";"2";"4";"7";"15";"26";"-11";"25.6";2008;13;"São Paulo";0;38;0;0;0
"1";"Grêmio";"28";"14";"8";"4";"2";"26";"11";"15";"66.7";2008;14;"São Paulo";0;38;1;0;0
"2";"Flamengo";"27";"14";"8";"3";"3";"27";"14";"13";"64.3";2008;14;"São Paulo";0;38;0;0;0
"3";"Vitória";"26";"14";"8";"2";"4";"22";"13";"9";"61.9";2008;14;"São Paulo";0;38;0;0;0
"4";"Palmeiras";"24";"14";"7";"3";"4";"25";"18";"7";"57.1";2008;14;"São Paulo";0;38;0;0;0
"5";"Cruzeiro";"24";"14";"7";"3";"4";"20";"13";"7";"57.1";2008;14;"São Paulo";0;38;0;0;0
"6";"São Paulo";"23";"14";"6";"5";"3";"22";"15";"7";"54.8";2008;14;"São Paulo";1;38;0;0;0
"7";"Internacional";"22";"14";"6";"4";"4";"18";"14";"4";"52.4";2008;14;"São Paulo";0;38;0;0;0
"8";"Coritiba";"20";"14";"5";"5";"4";"19";"16";"3";"47.6";2008;14;"São Paulo";0;38;0;0;0
"9";"Figueirense";"19";"14";"5";"4";"5";"19";"30";"-11";"45.2";2008;14;"São Paulo";0;38;0;0;0
"10";"Botafogo";"18";"14";"5";"3";"6";"21";"18";"3";"42.9";2008;14;"São Paulo";0;38;0;0;0
"11";"Náutico";"18";"14";"5";"3";"6";"15";"19";"-4";"42.9";2008;14;"São Paulo";0;38;0;0;0
"12";"Sport";"18";"14";"5";"3";"6";"13";"17";"-4";"42.9";2008;14;"São Paulo";0;38;0;0;0
"13";"Goiás";"17";"14";"4";"5";"5";"15";"21";"-6";"40.5";2008;14;"São Paulo";0;38;0;0;0
"14";"Vasco";"16";"14";"4";"4";"6";"22";"22";"0";"38.1";2008;14;"São Paulo";0;38;0;0;0
"15";"Athletico-PR";"16";"14";"4";"4";"6";"14";"15";"-1";"38.1";2008;14;"São Paulo";0;38;0;0;0
"16";"Portuguesa";"16";"14";"4";"4";"6";"20";"28";"-8";"38.1";2008;14;"São Paulo";0;38;0;0;0
"17";"Atlético-MG";"15";"14";"3";"6";"5";"17";"23";"-6";"35.7";2008;14;"São Paulo";0;38;0;0;0
"18";"Fluminense";"13";"14";"3";"4";"7";"14";"18";"-4";"31.0";2008;14;"São Paulo";0;38;0;0;0
"19";"Santos";"11";"14";"2";"5";"7";"12";"24";"-12";"26.2";2008;14;"São Paulo";0;38;0;0;0
"20";"Ipatinga";"10";"14";"2";"4";"8";"15";"27";"-12";"23.8";2008;14;"São Paulo";0;38;0;0;0
"1";"Grêmio";"29";"15";"8";"5";"2";"27";"12";"15";"64.4";2008;15;"São Paulo";0;38;1;0;0
"2";"Flamengo";"28";"15";"8";"4";"3";"27";"14";"13";"62.2";2008;15;"São Paulo";0;38;0;0;0
"3";"Cruzeiro";"27";"15";"8";"3";"4";"23";"14";"9";"60.0";2008;15;"São Paulo";0;38;0;0;0
"4";"Vitória";"26";"15";"8";"2";"5";"23";"15";"8";"57.8";2008;15;"São Paulo";0;38;0;0;0
"5";"São Paulo";"26";"15";"7";"5";"3";"25";"16";"9";"57.8";2008;15;"São Paulo";1;38;0;0;0
"6";"Palmeiras";"25";"15";"7";"4";"4";"26";"19";"7";"55.6";2008;15;"São Paulo";0;38;0;0;0
"7";"Coritiba";"23";"15";"6";"5";"4";"21";"17";"4";"51.1";2008;15;"São Paulo";0;38;0;0;0
"8";"Internacional";"22";"15";"6";"4";"5";"18";"15";"3";"48.9";2008;15;"São Paulo";0;38;0;0;0
"9";"Sport";"21";"15";"6";"3";"6";"15";"18";"-3";"46.7";2008;15;"São Paulo";0;38;0;0;0
"10";"Figueirense";"20";"15";"5";"5";"5";"19";"30";"-11";"44.4";2008;15;"São Paulo";0;38;0;0;0
"11";"Botafogo";"19";"15";"5";"4";"6";"21";"18";"3";"42.2";2008;15;"São Paulo";0;38;0;0;0
"12";"Náutico";"18";"15";"5";"3";"7";"16";"21";"-5";"40.0";2008;15;"São Paulo";0;38;0;0;0
"13";"Atlético-MG";"18";"15";"4";"6";"5";"19";"24";"-5";"40.0";2008;15;"São Paulo";0;38;0;0;0
"14";"Athletico-PR";"17";"15";"4";"5";"6";"14";"15";"-1";"37.8";2008;15;"São Paulo";0;38;0;0;0
"15";"Goiás";"17";"15";"4";"5";"6";"16";"23";"-7";"37.8";2008;15;"São Paulo";0;38;0;0;0
"16";"Vasco";"16";"15";"4";"4";"7";"24";"27";"-3";"35.6";2008;15;"São Paulo";0;38;0;0;0
"17";"Portuguesa";"16";"15";"4";"4";"7";"21";"31";"-10";"35.6";2008;15;"São Paulo";0;38;0;0;0
"18";"Santos";"14";"15";"3";"5";"7";"17";"26";"-9";"31.1";2008;15;"São Paulo";0;38;0;0;0
"19";"Fluminense";"13";"15";"3";"4";"8";"15";"21";"-6";"28.9";2008;15;"São Paulo";0;38;0;0;0
"20";"Ipatinga";"13";"15";"3";"4";"8";"16";"27";"-11";"28.9";2008;15;"São Paulo";0;38;0;0;0
"1";"Grêmio";"32";"16";"9";"5";"2";"28";"12";"16";"66.7";2008;16;"São Paulo";0;38;1;0;0
"2";"Cruzeiro";"30";"16";"9";"3";"4";"27";"16";"11";"62.5";2008;16;"São Paulo";0;38;0;0;0
"3";"Vitória";"29";"16";"9";"2";"5";"25";"16";"9";"60.4";2008;16;"São Paulo";0;38;0;0;0
"4";"Flamengo";"28";"16";"8";"4";"4";"27";"15";"12";"58.3";2008;16;"São Paulo";0;38;0;0;0
"5";"Palmeiras";"28";"16";"8";"4";"4";"27";"19";"8";"58.3";2008;16;"São Paulo";0;38;0;0;0
"6";"São Paulo";"27";"16";"7";"6";"3";"26";"17";"9";"56.2";2008;16;"São Paulo";1;38;0;0;0
"7";"Sport";"24";"16";"7";"3";"6";"18";"19";"-1";"50.0";2008;16;"São Paulo";0;38;0;0;0
"8";"Coritiba";"23";"16";"6";"5";"5";"21";"18";"3";"47.9";2008;16;"São Paulo";0;38;0;0;0
"9";"Botafogo";"22";"16";"6";"4";"6";"23";"18";"5";"45.8";2008;16;"São Paulo";0;38;0;0;0
"10";"Internacional";"22";"16";"6";"4";"6";"18";"16";"2";"45.8";2008;16;"São Paulo";0;38;0;0;0
"11";"Figueirense";"21";"16";"5";"6";"5";"20";"31";"-11";"43.8";2008;16;"São Paulo";0;38;0;0;0
"12";"Vasco";"19";"16";"5";"4";"7";"30";"28";"2";"39.6";2008;16;"São Paulo";0;38;0;0;0
"13";"Portuguesa";"19";"16";"5";"4";"7";"24";"32";"-8";"39.6";2008;16;"São Paulo";0;38;0;0;0
"14";"Náutico";"18";"16";"5";"3";"8";"18";"25";"-7";"37.5";2008;16;"São Paulo";0;38;0;0;0
"15";"Atlético-MG";"18";"16";"4";"6";"6";"20";"30";"-10";"37.5";2008;16;"São Paulo";0;38;0;0;0
"16";"Athletico-PR";"17";"16";"4";"5";"7";"15";"17";"-2";"35.4";2008;16;"São Paulo";0;38;0;0;0
"17";"Santos";"17";"16";"4";"5";"7";"18";"26";"-8";"35.4";2008;16;"São Paulo";0;38;0;0;0
"18";"Goiás";"17";"16";"4";"5";"7";"16";"25";"-9";"35.4";2008;16;"São Paulo";0;38;0;0;0
"19";"Fluminense";"13";"16";"3";"4";"9";"16";"24";"-8";"27.1";2008;16;"São Paulo";0;38;0;0;0
"20";"Ipatinga";"13";"16";"3";"4";"9";"17";"30";"-13";"27.1";2008;16;"São Paulo";0;38;0;0;0
"1";"Grêmio";"35";"17";"10";"5";"2";"30";"12";"18";"68.6";2008;17;"São Paulo";0;38;1;0;0
"2";"Cruzeiro";"33";"17";"10";"3";"4";"29";"17";"12";"64.7";2008;17;"São Paulo";0;38;0;0;0
"3";"Palmeiras";"31";"17";"9";"4";"4";"29";"20";"9";"60.8";2008;17;"São Paulo";0;38;0;0;0
"4";"São Paulo";"30";"17";"8";"6";"3";"30";"17";"13";"58.8";2008;17;"São Paulo";1;38;0;0;0
"5";"Vitória";"29";"17";"9";"2";"6";"25";"18";"7";"56.9";2008;17;"São Paulo";0;38;0;0;0
"6";"Flamengo";"28";"17";"8";"4";"5";"28";"17";"11";"54.9";2008;17;"São Paulo";0;38;0;0;0
"7";"Coritiba";"26";"17";"7";"5";"5";"24";"19";"5";"51.0";2008;17;"São Paulo";0;38;0;0;0
"8";"Botafogo";"25";"17";"7";"4";"6";"26";"18";"8";"49.0";2008;17;"São Paulo";0;38;0;0;0
"9";"Internacional";"25";"17";"7";"4";"6";"20";"17";"3";"49.0";2008;17;"São Paulo";0;38;0;0;0
"10";"Sport";"24";"17";"7";"3";"7";"19";"21";"-2";"47.1";2008;17;"São Paulo";0;38;0;0;0
"11";"Figueirense";"24";"17";"6";"6";"5";"22";"32";"-10";"47.1";2008;17;"São Paulo";0;38;0;0;0
"12";"Atlético-MG";"21";"17";"5";"6";"6";"22";"31";"-9";"41.2";2008;17;"São Paulo";0;38;0;0;0
"13";"Goiás";"20";"17";"5";"5";"7";"20";"25";"-5";"39.2";2008;17;"São Paulo";0;38;0;0;0
"14";"Vasco";"19";"17";"5";"4";"8";"30";"32";"-2";"37.3";2008;17;"São Paulo";0;38;0;0;0
"15";"Portuguesa";"19";"17";"5";"4";"8";"24";"36";"-12";"37.3";2008;17;"São Paulo";0;38;0;0;0
"16";"Náutico";"18";"17";"5";"3";"9";"19";"27";"-8";"35.3";2008;17;"São Paulo";0;38;0;0;0
"17";"Athletico-PR";"17";"17";"4";"5";"8";"15";"20";"-5";"33.3";2008;17;"São Paulo";0;38;0;0;0
"18";"Santos";"17";"17";"4";"5";"8";"19";"29";"-10";"33.3";2008;17;"São Paulo";0;38;0;0;0
"19";"Fluminense";"13";"17";"3";"4";"10";"17";"26";"-9";"25.5";2008;17;"São Paulo";0;38;0;0;0
"20";"Ipatinga";"13";"17";"3";"4";"10";"18";"32";"-14";"25.5";2008;17;"São Paulo";0;38;0;0;0
"1";"Grêmio";"38";"18";"11";"5";"2";"31";"12";"19";"70.4";2008;18;"São Paulo";0;38;1;0;0
"2";"Cruzeiro";"36";"18";"11";"3";"4";"31";"17";"14";"66.7";2008;18;"São Paulo";0;38;0;0;0
"3";"Palmeiras";"34";"18";"10";"4";"4";"32";"20";"12";"63.0";2008;18;"São Paulo";0;38;0;0;0
"4";"São Paulo";"30";"18";"8";"6";"4";"31";"20";"11";"55.6";2008;18;"São Paulo";1;38;0;0;0
"5";"Vitória";"29";"18";"9";"2";"7";"25";"21";"4";"53.7";2008;18;"São Paulo";0;38;0;0;0
"6";"Coritiba";"29";"18";"8";"5";"5";"26";"19";"7";"53.7";2008;18;"São Paulo";0;38;0;0;0
"7";"Flamengo";"28";"18";"8";"4";"6";"29";"19";"10";"51.9";2008;18;"São Paulo";0;38;0;0;0
"8";"Botafogo";"28";"18";"8";"4";"6";"28";"19";"9";"51.9";2008;18;"São Paulo";0;38;0;0;0
"9";"Sport";"27";"18";"8";"3";"7";"21";"21";"0";"50.0";2008;18;"São Paulo";0;38;0;0;0
"10";"Internacional";"25";"18";"7";"4";"7";"20";"19";"1";"46.3";2008;18;"São Paulo";0;38;0;0;0
"11";"Atlético-MG";"24";"18";"6";"6";"6";"25";"33";"-8";"44.4";2008;18;"São Paulo";0;38;0;0;0
"12";"Figueirense";"24";"18";"6";"6";"6";"23";"34";"-11";"44.4";2008;18;"São Paulo";0;38;0;0;0
"13";"Goiás";"23";"18";"6";"5";"7";"22";"26";"-4";"42.6";2008;18;"São Paulo";0;38;0;0;0
"14";"Athletico-PR";"20";"18";"5";"5";"8";"17";"20";"-3";"37.0";2008;18;"São Paulo";0;38;0;0;0
"15";"Vasco";"19";"18";"5";"4";"9";"30";"34";"-4";"35.2";2008;18;"São Paulo";0;38;0;0;0
"16";"Portuguesa";"19";"18";"5";"4";"9";"24";"38";"-14";"35.2";2008;18;"São Paulo";0;38;0;0;0
"17";"Náutico";"18";"18";"5";"3";"10";"19";"29";"-10";"33.3";2008;18;"São Paulo";0;38;0;0;0
"18";"Santos";"17";"18";"4";"5";"9";"21";"32";"-11";"31.5";2008;18;"São Paulo";0;38;0;0;0
"19";"Fluminense";"16";"18";"4";"4";"10";"20";"27";"-7";"29.6";2008;18;"São Paulo";0;38;0;0;0
"20";"Ipatinga";"13";"18";"3";"4";"11";"18";"33";"-15";"24.1";2008;18;"São Paulo";0;38;0;0;0
"1";"Grêmio";"41";"19";"12";"5";"2";"35";"12";"23";"71.9";2008;19;"São Paulo";0;38;1;0;0
"2";"Cruzeiro";"36";"19";"11";"3";"5";"32";"19";"13";"63.2";2008;19;"São Paulo";0;38;0;0;0
"3";"Palmeiras";"34";"19";"10";"4";"5";"32";"21";"11";"59.6";2008;19;"São Paulo";0;38;0;0;0
"4";"São Paulo";"33";"19";"9";"6";"4";"33";"21";"12";"57.9";2008;19;"São Paulo";1;38;0;0;0
"5";"Vitória";"32";"19";"10";"2";"7";"30";"21";"9";"56.1";2008;19;"São Paulo";0;38;0;0;0
"6";"Coritiba";"32";"19";"9";"5";"5";"29";"19";"10";"56.1";2008;19;"São Paulo";0;38;0;0;0
"7";"Flamengo";"31";"19";"9";"4";"6";"30";"19";"11";"54.4";2008;19;"São Paulo";0;38;0;0;0
"8";"Botafogo";"31";"19";"9";"4";"6";"29";"19";"10";"54.4";2008;19;"São Paulo";0;38;0;0;0
"9";"Sport";"27";"19";"8";"3";"8";"21";"24";"-3";"47.4";2008;19;"São Paulo";0;38;0;0;0
"10";"Internacional";"26";"19";"7";"5";"7";"21";"20";"1";"45.6";2008;19;"São Paulo";0;38;0;0;0
"11";"Figueirense";"25";"19";"6";"7";"6";"24";"35";"-11";"43.9";2008;19;"São Paulo";0;38;0;0;0
"12";"Atlético-MG";"24";"19";"6";"6";"7";"25";"37";"-12";"42.1";2008;19;"São Paulo";0;38;0;0;0
"13";"Goiás";"23";"19";"6";"5";"8";"23";"28";"-5";"40.4";2008;19;"São Paulo";0;38;0;0;0
"14";"Portuguesa";"22";"19";"6";"4";"9";"26";"39";"-13";"38.6";2008;19;"São Paulo";0;38;0;0;0
"15";"Náutico";"21";"19";"6";"3";"10";"20";"29";"-9";"36.8";2008;19;"São Paulo";0;38;0;0;0
"16";"Athletico-PR";"20";"19";"5";"5";"9";"17";"21";"-4";"35.1";2008;19;"São Paulo";0;38;0;0;0
"17";"Vasco";"19";"19";"5";"4";"10";"30";"39";"-9";"33.3";2008;19;"São Paulo";0;38;0;0;0
"18";"Santos";"17";"19";"4";"5";"10";"21";"33";"-12";"29.8";2008;19;"São Paulo";0;38;0;0;0
"19";"Fluminense";"16";"19";"4";"4";"11";"21";"29";"-8";"28.1";2008;19;"São Paulo";0;38;0;0;0
"20";"Ipatinga";"16";"19";"4";"4";"11";"20";"34";"-14";"28.1";2008;19;"São Paulo";0;38;0;0;0
"1";"Grêmio";"44";"20";"13";"5";"2";"36";"12";"24";"73.3";2008;20;"São Paulo";0;38;1;0;0
"2";"Cruzeiro";"39";"20";"12";"3";"5";"34";"20";"14";"65.0";2008;20;"São Paulo";0;38;0;0;0
"3";"Palmeiras";"37";"20";"11";"4";"5";"33";"21";"12";"61.7";2008;20;"São Paulo";0;38;0;0;0
"4";"Botafogo";"34";"20";"10";"4";"6";"30";"19";"11";"56.7";2008;20;"São Paulo";0;38;0;0;0
"5";"São Paulo";"33";"20";"9";"6";"5";"33";"22";"11";"55.0";2008;20;"São Paulo";1;38;0;0;0
"6";"Vitória";"32";"20";"10";"2";"8";"31";"23";"8";"53.3";2008;20;"São Paulo";0;38;0;0;0
"7";"Flamengo";"32";"20";"9";"5";"6";"32";"21";"11";"53.3";2008;20;"São Paulo";0;38;0;0;0
"8";"Coritiba";"32";"20";"9";"5";"6";"29";"20";"9";"53.3";2008;20;"São Paulo";0;38;0;0;0
"9";"Figueirense";"28";"20";"7";"7";"6";"26";"36";"-10";"46.7";2008;20;"São Paulo";0;38;0;0;0
